feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,labels
0.8691615563908572,-1.8379437112052979,0.24497498820964472,0.2275410400230337,0.6460306155007491,-0.7879435966656416,-1.4052828536085444,-0.12550180230554125,0
0.6539049599864758,-1.5417127589874458,-2.240067970638572,1.2189905304763222,-0.3750513795396845,-0.1327537269387515,1.7042872776594942,1.0137700616162268,1
3.298254358363638,-3.2066170211991416,-0.08571622471964213,-1.8037643654472661,0.803204867540749,-1.2088177476617934,2.0289461046902044,0.21067572831293227,1
-0.7864887029648918,-0.06566009309269275,0.8289535069624371,-0.343309327423572,0.992674439507843,1.7734872743620298,0.8977985076988803,-0.36658595262730276,1
-1.1070392794074928,-0.8476626086052487,-2.4690532582088434,-0.6412574159779871,2.249495830731073,-2.775991475819112,-5.200657174489774,-4.828577585751419,0
-0.0460368471965672,0.26719921239171696,1.4307937238145279,0.23114709417708898,-1.805589790219852,-0.2106863241270788,1.4163237845934162,1.9319057833575495,0
0.7686128152534067,0.10529980350164495,-2.0440690333509695,0.24040601144267934,-0.1937422844198232,0.9818811534847913,-0.1398708739487281,-2.038575957958281,1
1.2542841183580957,-0.38224248146736894,-1.6803662052221113,-0.33575308002329873,1.7848132446496316,0.5121688983289364,-1.7635871823637095,2.1685606074972736,1
1.526133368452975,-2.055138286012278,0.9148603064759526,-0.09139667266765325,-0.025704977455274322,-0.6355998463325372,0.12138207205917595,1.2869289845581016,1
-0.2794109411046249,-1.844963435073773,0.8743420461123074,0.9577427991348154,0.9080310782444613,2.341374973133404,2.1029914755798313,0.6725809837910074,0
0.22475662371706898,0.8599351913725023,0.7757354171498778,-1.5898765941124604,-0.7605028027777742,-0.7272459977432549,-0.8635908586140576,-1.4136979586233223,1
1.8167613985940865,0.17811733336539423,-1.3299382105555149,0.6094743396958615,-0.5435552602596266,0.02062153822160874,-2.5454281101063345,-1.8615702773192067,0
-0.10427918630289282,-0.5532189178583745,-0.5641430915257625,-1.0882300605938098,-1.572739957975492,0.06373313884628187,-0.8602742940741601,-2.6337972471183897,1
0.5216929649182607,-0.7121425563094473,2.4660987573293554,1.05644159988741,-2.08671946226115,-1.150758748149775,1.3942351607130374,-3.2191114382244677,1
-0.5226332773976625,1.1074183939396434,-3.635281288315009,1.9546123593213045,-0.6980190257323227,-1.7788357051950139,1.9795648769578265,0.8994582569014677,1
0.2132497077774643,1.0794247931209946,-0.7592762278606018,1.0877492359760874,-0.7328342518935024,1.5766797875505336,2.5757773932676695,2.091546889950751,0
0.9129965986201211,0.29579692964828685,1.1751322892091616,-0.17198990893448443,-0.8491846986058967,-1.4459031442500516,1.2671629268140103,0.8523771685621376,1
-1.0596655228931917,-0.11206951354774848,-0.9470042855465051,2.501627733633586,-0.6603100300573109,1.9574673823591398,1.6855809674172302,2.3198005662216445,0
2.4607545014205416,0.4533423796637379,0.4302130938399745,1.6576076480386208,0.7869529897768265,-1.9470547305466401,-1.4277076770008967,-1.3819649045129854,0
-1.7322335343722035,2.339404946424954,-2.2605120250430524,1.8290715354209346,-0.44154253291810186,3.010009262989152,-0.4368443737961416,-1.1183962870565396,0
-0.019831764133856622,0.49942164466589845,1.4364115578859087,-0.35216628703211517,-0.07655631165717132,1.867410619576141,-0.7727309968059861,-2.02358032794619,1
-0.7055892885725662,3.998577652335426,0.8890702742253583,-3.985490339401761,0.5408467990001184,-2.6676986261853184,-1.6668645048396358,-2.799035851995436,0
3.0767649586008674,1.5873471581650385,-0.9161303279213452,0.49114232459612195,1.380350771830738,-2.8829167708847336,-2.5221773878457783,-1.8600808777373978,0
0.9762386723017605,-0.25037546876991235,1.0665333033748183,-1.021691999866229,-2.0345285246915874,-0.21678199220360497,-0.4397772383112809,-3.4230546245703817,1
-2.3676814394066326,0.364101547268472,-1.6042118912308827,0.892101581933827,1.2300059337636444,0.2854582050878096,-1.9848890839027629,-1.6080004417656086,0
-2.6832757797044042,0.8094188147180773,0.03962214245690095,-1.755836627657938,-0.8387932139140286,-0.07397405054307601,0.7065877182250871,-0.31664856870660285,0
-2.2109235215615546,2.211484228725648,-1.2602374198153716,0.03407561370042539,-1.7386864853341613,-1.6211817208239527,-1.694218286144814,-1.2906133652044902,1
-0.14849314345404097,1.010003037240305,-1.9203987206078188,0.5538740224373442,-1.1451596982509957,-2.5651574254351615,-0.7452783874741201,1.311550509230636,1
0.45361447370212704,0.06314864375586515,-0.8821851475303334,-0.09921160723506248,1.9852418377533918,-0.9164326498425719,1.4991736973076624,2.53914492908912,0
1.1796448660505936,-1.2325508003510668,1.6753310699836712,-0.8567090393908114,1.3957378173592905,0.644691646227016,1.2722939154326596,0.7115001024968484,1
1.9242388994378943,1.144646541095128,-1.3546459588492212,-0.7763517737899596,-2.0832483236965174,-1.2125739161153852,-0.9654999910135506,-2.5605614462941495,0
1.9130819327004707,-1.5907316089855639,-4.528791577825603,0.7130968878445193,-1.9142595001551619,-2.1793806201277737,-1.4219098498427931,0.38324178918276397,0
-0.2891154460995331,-1.7656648953352905,-5.403551147516396,-1.553090237691058,-2.337947210114035,0.04269586028083985,-1.0321137578393464,1.4071761612239277,0
0.3250140146874154,0.23190535768211265,-0.7419786216989289,0.5768236363495982,-0.6443299074322608,0.5843190102419378,0.05080913481795783,-0.5462385301086278,0
-1.0017344743817562,-2.227961933364254,-2.3855247398995703,-0.1312497250319127,-0.3718811496224843,-0.42771752149224296,-0.8653834704637883,1.1232029641923407,0
0.22674911513045784,0.12669878548897257,0.5685233108156805,-1.1890077841965747,-0.8089313706304496,-2.3735668231091873,0.6763844684146608,0.36444799769164693,0
3.728838518786953,-0.6740341930763604,1.2290562307735313,-1.447945344181511,2.0560944166824378,-0.665017844626372,-2.1746152605688884,1.091602705086976,1
-0.20000275750433952,-0.1519444272349475,-2.1124200228962673,1.5582074196471012,-1.093080110379319,2.238112686386716,0.5947555883102369,-0.96262365528625,1
0.5773844837505526,-2.1408350068183792,-4.321240675285199,1.8687693864642212,-1.7379996665535988,1.146861471379214,0.886478681311038,2.2993842776358817,0
2.5836341910212153,-0.9941881517673155,5.5867044889972615,-5.164891280470281,0.8448382172463414,-1.7601815063881774,-2.348920885922579,1.864768391361764,1
0.03228544645386636,-0.8221838205700617,-3.716529307261981,-0.6034595495454407,-2.158516244889088,-1.6151695946637952,-2.098987471647124,-1.2483334153169052,0
-0.07785314833803257,0.15968783609127188,-1.0409691815463105,1.257731241229196,-0.9166882145018824,0.6733592803658787,1.3565843208626622,0.9822233243247532,0
2.0699885178361113,-0.27007669431172304,-0.1851894671924555,-0.6615212946968833,2.199419722747291,-1.8569157401299927,-1.5538506213995131,1.8303277516843808,1
0.009802496281670486,0.6524699449498437,1.5457640082253283,0.8816001406431802,-0.22362127810796967,0.41822627660796263,-2.9308615550526187,-3.348431446519743,0
-0.807782794318411,-1.4326055390090635,2.6762433322255896,-1.093389342455273,-0.6420699632776946,-0.6121098196491823,1.4508719683007738,0.8563915822762731,1
0.7434938096587204,-0.061402707734262055,1.6446289908614915,1.0993079813195252,1.556162063788865,-1.0240891604741167,0.15472005332498404,0.33488084205802715,0
-0.533049137042401,-2.7709499946660414,-0.3993372278435703,-0.22891958171908663,-0.10039021619455639,-1.5216794910651301,0.6225496750368315,1.6241860107482695,0
-0.620245257496799,4.048645104208065,1.8547195874700846,-2.6486336801415615,-0.16789765479979638,-0.5677446738465939,-2.516119947578501,-4.325754300912004,0
-2.704381493762275,1.2010810838724453,1.2597461441161977,2.6166585132741322,0.11244992791820888,0.6714384467440226,-0.28131752409160427,1.819147355750882,1
-4.583868879652132,1.886488228940692,2.745111250883507,0.44714189011137306,-0.6056302190099213,2.350453466136986,-1.2457391845806949,-0.32766926328727486,1
1.4110626138626845,-0.8884073800789528,1.5917206652539322,-1.0399113944446727,1.424633123334869,2.136589353470282,-1.6977166467848386,1.0138354192258563,1
2.2161910639103657,1.4226894053252548,-0.24967071206477157,-0.49396051869574753,-0.2634885236117144,0.9565699521178953,-0.5850186018191071,-1.8721718057676293,1
0.6668246205181335,2.1085981745272138,1.5739797858493807,-0.2538567866022833,1.7689600559649443,-1.6563684995016599,-1.7788408325308567,-2.179607437085597,0
0.17444166967014735,-0.12292258949304014,2.0411443769944526,-0.17909401432541708,-1.5994681806473356,1.2392426203084244,1.305151249616052,-0.6268938048989185,1
0.41622147819781374,-0.0878364153862912,1.0020486535242878,-1.7678455681211325,3.443408137148413,-0.38124193359191905,-1.9188631399306098,1.9104773945595783,1
-1.2715711554342917,0.46170162852905805,-2.173111008356463,1.3114421730743628,-0.9331662321753016,-1.429053843666239,-2.6488627394415962,-0.8435062655466193,0
-1.9545947169385713,1.3529260918533683,0.6449572634209303,-0.3400866606012206,-0.006061340837694329,-0.8135710238878708,1.620821184509305,0.12464826834090631,0
0.5036816762181389,0.4982238881999155,1.0137689910674752,-1.6470420618960093,0.11502721939016369,0.32858299740693087,0.10135723894199812,-2.0717164246745745,1
-0.04775921472928016,-0.8894119470493379,2.220193184526431,1.2763426398429778,-0.1992315529636432,1.4530719202521756,1.2117660833252766,0.3199012734390657,0
-2.0113256520092837,-0.8329336787419032,-1.3922935917142463,-1.582766048260282,-1.4195250076371344,0.7331002190126487,0.3289262779786245,0.8355294616473636,0
-1.7546561264820104,0.06818108786783747,1.7494799698268428,-1.338967653529614,2.0828558181791514,-0.35318396147752884,1.36033703453467,1.0512406360680546,1
0.12317033453885395,-1.26642364904486,-1.0743852046129274,-1.3289188109071286,-0.15863587318343614,-4.542963442366372,-1.8338025883796822,-2.4137893453610815,0
1.0299579132106504,-0.4846683749173184,-0.4272618536406797,-0.1373185284200407,-0.18618078262100562,-0.4676097803637508,-0.10126912908180477,-0.6394693275225023,0
0.8433156028814586,0.7750215059378042,-2.2011632800588106,-0.07795809038256304,1.4447958375567496,-3.7441220822108123,-0.010967144147882121,3.0581064717868736,1
1.2944581367949541,0.5503817295444569,-0.9258733312976665,-1.0642676285815966,0.10655681602086509,-1.7886164610132929,0.8759896889479979,-0.5248098007591557,1
0.6998133925373164,0.05329909216804929,-0.4290785151412492,-0.18235765937607648,-0.13626695685893023,-0.6276969021364966,0.09890749764238557,-0.5441797047970043,1
0.4821693158448169,-0.39035161847360567,0.2826584078215888,0.5284825579834622,1.2324262718861554,-0.043359542727408856,1.242212437753873,1.2732094996800711,1
0.7101663863873163,0.3637101079183498,1.7018454358444675,-1.2285386999882337,1.6540246609567235,-1.4817818119890562,-0.07605132915556687,1.5011815217502773,1
-3.294570401087108,0.7486886398892839,-4.831374510487219,3.024696200353529,-0.9932598647875063,2.214474147482152,1.9508200372974331,-0.379414204423855,1
0.989696674586317,-1.7990761950848566,1.4116614157697813,0.5790700002910368,1.6338755960288487,-0.615343052988345,1.1655035700087404,2.135408162661745,0
-1.6942473943652057,-2.9550800552194514,-0.615660586950291,-0.6342122682051795,-0.04032311235245377,-0.6629813030701668,1.5634972570829146,2.4995531342964377,0
-0.4718452099551893,-2.1235241811000627,-1.2525686355094217,-0.7732590995920517,-0.2426192746355844,-4.5243053981246195,-1.2515285224703445,-1.997483055964586,0
2.79438778491324,-0.9177762200442977,2.8659031932194927,-0.35518269919095147,0.050445972757583696,-0.5097985307341228,-0.47322156280974637,0.8312773439155362,1
